id,thread_id,author,body,timestamp,unix_timestamp,position,channelId,channelTitle,videoId,publishedAt,publishedAtSQL,videoTitle,videoDescription,tags,videoCategoryId,videoCategoryLabel,topicCategories,duration,durationSec,dimension,definition,caption,defaultLanguage,defaultLAudioLanguage,thumbnail_maxres,licensedContent,hasPaidProductPlacement,locationDescription,latitude,longitude,viewCount,likeCount,dislikeCount,favoriteCount,commentCount,source_filename,date_collected,youtube_url
59XGRSXBSnA,UCNye-wNBqNL5ZzHSJj3l8Bg,a14d326311c0dd42593d2980bbd13a3d68f925aec838503c,"Help is beginning to arrive after Cyclone Idai tore through Zimbabwe, causing landslides and collapsing homes. Soldiers are surveying the damage in the town of Chimanimani district, where roads have been cut off. But the cyclone has ruined farmers, whose crops had already been affected by a bad drought. Al Jazeera's Haru Mutasa reports from Chimanimani, Zimbabwe. - Subscribe to our channel: http://aje.io/AJSubscribe - Follow us on Twitter: https://twitter.com/AJEnglish - Find us on Facebook: https://www.facebook.com/aljazeera - Check our website: https://www.aljazeera.com/ #Zimbabwe #CycloneIdai #NaturalDisasters",2019-03-19 09:17:00,1552987020,11,UCNye-wNBqNL5ZzHSJj3l8Bg,Al Jazeera English,59XGRSXBSnA,2019-03-19T09:17:00Z,2019-03-19 09:17:00,🇿🇼 Cyclone Idai: Thousands cut off in Zimbabwe | Al Jazeera English,"Help is beginning to arrive after Cyclone Idai tore through Zimbabwe, causing landslides and collapsing homes. Soldiers are surveying the damage in the town of Chimanimani district, where roads have been cut off. But the cyclone has ruined farmers, whose crops had already been affected by a bad drought. Al Jazeera's Haru Mutasa reports from Chimanimani, Zimbabwe. - Subscribe to our channel: http://aje.io/AJSubscribe - Follow us on Twitter: https://twitter.com/AJEnglish - Find us on Facebook: https://www.facebook.com/aljazeera - Check our website: https://www.aljazeera.com/ #Zimbabwe #CycloneIdai #NaturalDisasters","aljazeera.com,zimbabwe,al jazeera,chimanimani,aljazeera,natural disasters,flooding,aljazeera english,africanews,zimbabwe weather,al jazeera english,cyclone,#naturaldisasters,cyclone idai,environment,aljazeera news,zimbabwe army,#cycloneidai,aljazeera live,#zimbabwe",25,News & Politics,Society,PT2M31S,151,2d,hd,false,en,en,https://i.ytimg.com/vi/59XGRSXBSnA/maxresdefault.jpg,1,,,,,57146,96,,0,19,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=59XGRSXBSnA
BC9pKthbVtE,UCA5OFsLPy-DyRrKqmXSnqrA,e69b0988b3e79c2ac2919940f7ebc00e9f55118b7f40b8c4,"In March 2019, Cyclone Idai struck Mozambique, Zimbabwe, and Malawi with unimaginable force. Entire towns were submerged, roads destroyed, and over 1,000 lives lost. This was one of the deadliest storms in Africa’s history...a tragedy the world must never forget. 🌍💔 #CycloneIdai #NaturalDisasters #Africa #Mozambique",2025-09-24 23:26:21,1758756381,12,UCA5OFsLPy-DyRrKqmXSnqrA,Top1,BC9pKthbVtE,2025-09-24T23:26:21Z,2025-09-24 23:26:21,The Deadly Cyclone That Devastated Africa | Cyclone Idai 2019,"In March 2019, Cyclone Idai struck Mozambique, Zimbabwe, and Malawi with unimaginable force. Entire towns were submerged, roads destroyed, and over 1,000 lives lost. This was one of the deadliest storms in Africa’s history...a tragedy the world must never forget. 🌍💔 #CycloneIdai #NaturalDisasters #Africa #Mozambique",,22,People & Blogs,,PT38S,38,2d,hd,false,en,en,https://i.ytimg.com/vi/BC9pKthbVtE/maxresdefault.jpg,,,,,,1504,11,,0,2,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=BC9pKthbVtE
bPmiHkzz7S4,UCNye-wNBqNL5ZzHSJj3l8Bg,a14d326311c0dd42593d2980bbd13a3d68f925aec838503c,"Five days after cyclone Idai tore through parts of southern Africa, the full extent of the devastation is slowly becoming clear. Homes and roads have been submerged or swept away and communities have been cut off. More than 1.5 million people have been affected. Agencies are desperately searching for the missing and they're getting satellite images help from NASA to help them. The World Food Programme has called it ""a major humanitarian emergency that's getting bigger by the hour"". - Subscribe to our channel: http://aje.io/AJSubscribe - Follow us on Twitter: https://twitter.com/AJEnglish - Find us on Facebook: https://www.facebook.com/aljazeera - Check our website: https://www.aljazeera.com/ #AlJazeeraEnglish #CycloneIdai #SouthernAfrica",2019-03-19 16:50:15,1553014215,13,UCNye-wNBqNL5ZzHSJj3l8Bg,Al Jazeera English,bPmiHkzz7S4,2019-03-19T16:50:15Z,2019-03-19 16:50:15,🌍 The catastrophic impact of southern Africa's cyclone Idai | Al Jazeera English,"Five days after cyclone Idai tore through parts of southern Africa, the full extent of the devastation is slowly becoming clear. Homes and roads have been submerged or swept away and communities have been cut off. More than 1.5 million people have been affected. Agencies are desperately searching for the missing and they're getting satellite images help from NASA to help them. The World Food Programme has called it ""a major humanitarian emergency that's getting bigger by the hour"". - Subscribe to our channel: http://aje.io/AJSubscribe - Follow us on Twitter: https://twitter.com/AJEnglish - Find us on Facebook: https://www.facebook.com/aljazeera - Check our website: https://www.aljazeera.com/ #AlJazeeraEnglish #CycloneIdai #SouthernAfrica","aljazeera.com,floods,zimbabwe news,zimbabwe,al jazeera,mozambique,aljazeera,mozambique news,natural disasters,aljazeera english,al jazeera english,cyclone,disaster,africa floods,idai,malawi,aljazeera news,catastrophe,weather,aljazeera live,africa news",25,News & Politics,Society,PT5M37S,337,2d,hd,false,en,en,https://i.ytimg.com/vi/bPmiHkzz7S4/maxresdefault.jpg,1,,,,,16120,84,,0,23,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=bPmiHkzz7S4
liVfvO70KDI,UCNye-wNBqNL5ZzHSJj3l8Bg,a14d326311c0dd42593d2980bbd13a3d68f925aec838503c,"Cyclone Idai battered Zimbabwe leaving thousands of people isolated. More than 200 residents are missing. While the search continues for them, family members have been burying the victims of the floods. Rescue teams are warning that time is running out for people who don't have access to aid and healthcare. Al Jazeera's Haru Mutasa reports from Chimanimani, Zimbabwe. - Subscribe to our channel: http://aje.io/AJSubscribe - Follow us on Twitter: https://twitter.com/AJEnglish - Find us on Facebook: https://www.facebook.com/aljazeera - Check our website: https://www.aljazeera.com/ #Zimbabwe #CycloneIdai #NaturalDisasters",2019-03-20 05:23:51,1553059431,14,UCNye-wNBqNL5ZzHSJj3l8Bg,Al Jazeera English,liVfvO70KDI,2019-03-20T05:23:51Z,2019-03-20 05:23:51,🇿🇼 Anxious Cyclone Idai survivors assess losses in Zimbabwe | Al Jazeera English,"Cyclone Idai battered Zimbabwe leaving thousands of people isolated. More than 200 residents are missing. While the search continues for them, family members have been burying the victims of the floods. Rescue teams are warning that time is running out for people who don't have access to aid and healthcare. Al Jazeera's Haru Mutasa reports from Chimanimani, Zimbabwe. - Subscribe to our channel: http://aje.io/AJSubscribe - Follow us on Twitter: https://twitter.com/AJEnglish - Find us on Facebook: https://www.facebook.com/aljazeera - Check our website: https://www.aljazeera.com/ #Zimbabwe #CycloneIdai #NaturalDisasters","aljazeera.com,zimbabwe,al jazeera,chimanimani,aljazeera,natural disasters,flooding,aljazeera english,africanews,al jazeera english,zimbabwe weather,cyclone,#naturaldisasters,cyclone idai,environment,aljazeera news,zimbabwe army,#cycloneidai,aljazeera live,#zimbabwe",25,News & Politics,Society,PT2M14S,134,2d,hd,false,en,en,https://i.ytimg.com/vi/liVfvO70KDI/maxresdefault.jpg,1,,,,,15241,22,,0,7,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=liVfvO70KDI
-Fwy769uYBk,UCZ8xf9ZrTOv7SeYK7U5eKVg,21d71fea6850d4be13da221a5832066c7ab9fb457e3ddad9,"Shocking footage from our team via helicopter that has just arrived in #Beira, #Mozambique. The devastation is widespread with barely a house intact following #CycloneIdai",2019-03-17 17:47:54,1552844874,15,UCZ8xf9ZrTOv7SeYK7U5eKVg,IFRC,-Fwy769uYBk,2019-03-17T17:47:54Z,2019-03-17 17:47:54,Mozambique - Widespread devastation after passage of Cyclone Idai,"Shocking footage from our team via helicopter that has just arrived in #Beira, #Mozambique. The devastation is widespread with barely a house intact following #CycloneIdai","Mozambique,footage,2019,Idai,drone,helicopter,news,Cyclone,Hurricane,typhoon,season,Beira",29,Nonprofits & Activism,Society,PT22S,22,2d,hd,false,en,en,,,,,,,49195,30,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=-Fwy769uYBk
rrzrPo4h6mo,UC7fWeaHhqgM4Ry-RMpM2YYw,9a021d2a4896a6941aa15314718d5e8ac47eb091ebec71f5,At least 550 people have been killed and thousands are still trapped in flooded villages a week after Cyclone Idai made landfall and became one of the worst weather-related disasters ever to hit southern Africa. #CycloneIdai #Africa #cyclone,2019-03-22 16:17:10,1553271430,16,UC7fWeaHhqgM4Ry-RMpM2YYw,TRT World,rrzrPo4h6mo,2019-03-22T16:17:10Z,2019-03-22 16:17:10,"550 killed, thousands still trapped after Cyclone Idai",At least 550 people have been killed and thousands are still trapped in flooded villages a week after Cyclone Idai made landfall and became one of the worst weather-related disasters ever to hit southern Africa. #CycloneIdai #Africa #cyclone,"Cyclone Idai in Chimanimani,Chimanimani,Cyclone Idai Chimanimani,Chimanimani Cyclone,Malawi,Zimbabwe,Cyclone,Natural Disaster,Storm,Cyclone Idai,Mozambique,TRT,TRT World,TRT News",25,News & Politics,Society,PT58S,58,2d,hd,false,en,en,,,,,,,1657,31,,0,5,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=rrzrPo4h6mo
_M7yJS6LVzc,UCZaT_X_mc0BI-djXOlfhqWQ,9d7d26120bed5642daf037419210fbfdec7a844336007099,"BEIRA, Mozambique — Hundreds of thousands of people are still without food, clean water or homes almost two weeks after Cyclone Idai tore through Mozambique, Zimbabwe and Malawi, killing at least 700 people and impacting millions more. Now, the first outbreak of cholera has been reported, sparking fears that this disaster recovery will soon become a long-term health emergency. The cyclone hit the port city of Beira at midnight on March 14, bringing winds of 125mph and torrential storms that burst the banks of two major rivers and flooded an area covering more than 1,600 square miles. A major international aid operation is now underway in Beira as waters begin to recede. But villagers in the hardest hit communities remain stranded while relief efforts struggle to reach them on roads decimated in the disaster. A lack of helicopters in the country has further hobbled response efforts. More than 100,000 people are now living in refugee camps. Many others are taking shelter in schools, churches and orphanages; their over-crowded temporary homes surrounded by pools of putrid flood water, which some are still using to drink and wash. Ignasio Augusto’s home, in the coastal village of Praia Nova, was decimated by the storm. “Nothing is left. The house fell down,” Ignasio said. He’s now sheltering with his family, packed alongside hundreds of others, in an elementary school which was itself partially destroyed by the winds. “This is how we sleep,” he said, pointing to the small plot of floor his family now occupies. “On sleeping bags, on the pavement. Women and men together,” Ignasio said. The cyclone’s destruction is breathtaking: Whole towns are flooded, roads are blocked by mud and bridges are ruined. The destruction stretches as far inland as Gôndola, more than 120 miles from the epicenter of the crisis. Even this far from the eye of the storm, the rains have made access slow or impossible. An aid team attempting to survey the damage using drones was stricken by mud during our journey. It took four hours of digging by men from a nearby town to free their 4x4 from the water. Only in the past few days has it become possible to pass — slowly — along the battered road to Beira Airport, which has become the makeshift headquarters of the international aid operation. Villagers here are facing the same problems as the hardest hit communities on the coast: food is not being delivered; supplies are not reaching them fast enough. Gerald Bourke, from the United Nations World Food Programme, told VICE News that despite the obstacles, the recovery is slowly coming together. “It’s gathering pace, but we need to do a lot more and we need to accelerate,” he said. But it could take several months to establish the true death toll and longer term impact of this storm on crops and food supplies. For now, the priority remains survival. “It has been difficult to get out there. You have communities who have been isolated for a long time. The full dimensions of it have yet to become clear.” Subscribe to VICE News here: http://bit.ly/Subscribe-to-VICE-News Check out VICE News for more: http://vicenews.com Follow VICE News here: Facebook: https://www.facebook.com/vicenews Twitter: https://twitter.com/vicenews Tumblr: http://vicenews.tumblr.com/ Instagram: http://instagram.com/vicenews More videos from the VICE network: https://www.fb.com/vicevideo",2019-03-29 13:07:32,1553864852,17,UCZaT_X_mc0BI-djXOlfhqWQ,VICE News,_M7yJS6LVzc,2019-03-29T13:07:32Z,2019-03-29 13:07:32,Mozambique Is Struggling To Recover From Cyclone Idai (HBO),"BEIRA, Mozambique — Hundreds of thousands of people are still without food, clean water or homes almost two weeks after Cyclone Idai tore through Mozambique, Zimbabwe and Malawi, killing at least 700 people and impacting millions more. Now, the first outbreak of cholera has been reported, sparking fears that this disaster recovery will soon become a long-term health emergency. The cyclone hit the port city of Beira at midnight on March 14, bringing winds of 125mph and torrential storms that burst the banks of two major rivers and flooded an area covering more than 1,600 square miles. A major international aid operation is now underway in Beira as waters begin to recede. But villagers in the hardest hit communities remain stranded while relief efforts struggle to reach them on roads decimated in the disaster. A lack of helicopters in the country has further hobbled response efforts. More than 100,000 people are now living in refugee camps. Many others are taking shelter in schools, churches and orphanages; their over-crowded temporary homes surrounded by pools of putrid flood water, which some are still using to drink and wash. Ignasio Augusto’s home, in the coastal village of Praia Nova, was decimated by the storm. “Nothing is left. The house fell down,” Ignasio said. He’s now sheltering with his family, packed alongside hundreds of others, in an elementary school which was itself partially destroyed by the winds. “This is how we sleep,” he said, pointing to the small plot of floor his family now occupies. “On sleeping bags, on the pavement. Women and men together,” Ignasio said. The cyclone’s destruction is breathtaking: Whole towns are flooded, roads are blocked by mud and bridges are ruined. The destruction stretches as far inland as Gôndola, more than 120 miles from the epicenter of the crisis. Even this far from the eye of the storm, the rains have made access slow or impossible. An aid team attempting to survey the damage using drones was stricken by mud during our journey. It took four hours of digging by men from a nearby town to free their 4x4 from the water. Only in the past few days has it become possible to pass — slowly — along the battered road to Beira Airport, which has become the makeshift headquarters of the international aid operation. Villagers here are facing the same problems as the hardest hit communities on the coast: food is not being delivered; supplies are not reaching them fast enough. Gerald Bourke, from the United Nations World Food Programme, told VICE News that despite the obstacles, the recovery is slowly coming together. “It’s gathering pace, but we need to do a lot more and we need to accelerate,” he said. But it could take several months to establish the true death toll and longer term impact of this storm on crops and food supplies. For now, the priority remains survival. “It has been difficult to get out there. You have communities who have been isolated for a long time. The full dimensions of it have yet to become clear.” Subscribe to VICE News here: http://bit.ly/Subscribe-to-VICE-News Check out VICE News for more: http://vicenews.com Follow VICE News here: Facebook: https://www.facebook.com/vicenews Twitter: https://twitter.com/vicenews Tumblr: http://vicenews.tumblr.com/ Instagram: http://instagram.com/vicenews More videos from the VICE network: https://www.fb.com/vicevideo","VICE News,VICE News Tonight,VICE on HBO,news,vice video,vice news 2018,cyclone idai,cyclone idai footage,natural disaster,cyclone devastation,recovery,mozambique cyclone,zimbabwe,malawi,death toll,death count,rescue mission,cholera outbreak,health emergency,flooding,extreme weather,international aid,refugee camps,destruction,united nations,survival,mozambique cyclone idai,mozambique cyclone idai 2019,ben ferguson vice,ben ferguson,beira mozambique",25,News & Politics,"Society,Television_program",PT6M2S,362,2d,hd,false,en,en,https://i.ytimg.com/vi/_M7yJS6LVzc/maxresdefault.jpg,1,,,,,122041,1095,,0,218,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=_M7yJS6LVzc
mwb_jDva-UU,UC2SUpeciICP_bakwCCjeN0Q,2d332426c2b5c593791c4a3624dc872476f069b99246759d,"Huge landslides tore through several residential areas in Chimanimani, Zimbabwe after Cyclone Idai hit south-eastern Africa on 14-15 March 2019. Across Zimbabwe, around a quarter of a million people have been affected by the flooding, and here in Chimanimani, people are still searching for relatives lost in the disaster.",2019-04-05 13:37:51,1554471471,18,UC2SUpeciICP_bakwCCjeN0Q,Oxfam GB,mwb_jDva-UU,2019-04-05T13:37:51Z,2019-04-05 13:37:51,Chimanimani Landslide Damage - Cyclone Idai,"Huge landslides tore through several residential areas in Chimanimani, Zimbabwe after Cyclone Idai hit south-eastern Africa on 14-15 March 2019. Across Zimbabwe, around a quarter of a million people have been affected by the flooding, and here in Chimanimani, people are still searching for relatives lost in the disaster.","oxfam,poverty,gb,film,charity,ngo,cyclone idai,cyclone,Aid,DEC,Appeal,humanitarian,cholera",29,Nonprofits & Activism,Society,PT31S,31,2d,hd,false,en,en-GB,https://i.ytimg.com/vi/mwb_jDva-UU/maxresdefault.jpg,,,,,,11370,111,,0,1,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=mwb_jDva-UU
FTeiMCLCJdw,UCHTK-2W11Vh1V4uwofOfR4w,e8e0e76883ce2e92387dc4c2ff59ea96f4191f4776d650c7,"(19 Mar 2019) More than 80 people were killed in Zimbabwe's eastern Chimanimani region after a cyclone slammed into the country, submerging entire villages and destroying nearly 1,000 homes. One local resident told an AP reporter that 26 people from the area were buried on Monday. Tinashe Sithole said he walked for 28 kilometres (17 miles) as his village has been cut off by gushing floodwaters in the aftermath of the deadly cyclone. UN agencies and the Red Cross helped rush emergency food and medicine by helicopter to the stricken countries. Meanwhile more than 1,000 people were feared dead in Mozambique, where Cyclone Idai first struck, with 84 confirmed dead so far. According to official figures, more than 50 people were killed in Malawi, bringing the total number of casualties in the three countries to over 215. The death toll, however, is set to rise as hundreds more are reported missing. Find out more about AP Archive: http://www.aparchive.com/HowWeWork Twitter: https://twitter.com/AP_Archive Facebook: https://www.facebook.com/APArchives ​​ Instagram: https://www.instagram.com/APNews/ You can license this story through AP Archive: http://www.aparchive.com/metadata/youtube/9f939d9beb2f3ad95329e78fc4e1ccce",2019-03-24 07:45:57,1553413557,19,UCHTK-2W11Vh1V4uwofOfR4w,AP Archive,FTeiMCLCJdw,2019-03-24T07:45:57Z,2019-03-24 07:45:57,Deadly Cyclone Idai brings devastation to Zimbabwe,"(19 Mar 2019) More than 80 people were killed in Zimbabwe's eastern Chimanimani region after a cyclone slammed into the country, submerging entire villages and destroying nearly 1,000 homes. One local resident told an AP reporter that 26 people from the area were buried on Monday. Tinashe Sithole said he walked for 28 kilometres (17 miles) as his village has been cut off by gushing floodwaters in the aftermath of the deadly cyclone. UN agencies and the Red Cross helped rush emergency food and medicine by helicopter to the stricken countries. Meanwhile more than 1,000 people were feared dead in Mozambique, where Cyclone Idai first struck, with 84 confirmed dead so far. According to official figures, more than 50 people were killed in Malawi, bringing the total number of casualties in the three countries to over 215. The death toll, however, is set to rise as hundreds more are reported missing. Find out more about AP Archive: http://www.aparchive.com/HowWeWork Twitter: https://twitter.com/AP_Archive Facebook: https://www.facebook.com/APArchives ​​ Instagram: https://www.instagram.com/APNews/ You can license this story through AP Archive: http://www.aparchive.com/metadata/youtube/9f939d9beb2f3ad95329e78fc4e1ccce","AP Archive,4201610,9f939d9beb2f3ad95329e78fc4e1ccce,Zimbabwe Cyclone,Zimbabwe,Southern Africa,General news,Weather",25,News & Politics,Society,PT3M28S,208,2d,sd,false,en,en-US,,1,,,,,3451,18,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=FTeiMCLCJdw
XiZSh-wbVHk,UCQfwfsi5VrQ8yKZ-UWmAEFg,1db9a30604e78ea085e619804f257e79df07d6d3a56f3263,"Subscribe to France 24 now: http://f24.my/youtubeEN FRANCE 24 live news stream: all the latest news 24/7 http://f24.my/YTliveEN Cyclone Idai has left some 1.85 million people in need of urgent assistance in Mozambique, the UN humanitarian agency has said. FRANCE 24's reporters met some of the victims fleeing the floods. Visit our website: http://www.france24.com Subscribe to our YouTube channel: http://f24.my/youtubeEN Like us on Facebook: https://www.facebook.com/FRANCE24.English Follow us on Twitter: https://twitter.com/France24_en",2019-03-26 16:22:41,1553617361,20,UCQfwfsi5VrQ8yKZ-UWmAEFg,FRANCE 24 English,XiZSh-wbVHk,2019-03-26T16:22:41Z,2019-03-26 16:22:41,"Mozambique: On foot, cyclone Idai survivors flee storm-struck region","Subscribe to France 24 now: http://f24.my/youtubeEN FRANCE 24 live news stream: all the latest news 24/7 http://f24.my/YTliveEN Cyclone Idai has left some 1.85 million people in need of urgent assistance in Mozambique, the UN humanitarian agency has said. FRANCE 24's reporters met some of the victims fleeing the floods. Visit our website: http://www.france24.com Subscribe to our YouTube channel: http://f24.my/youtubeEN Like us on Facebook: https://www.facebook.com/FRANCE24.English Follow us on Twitter: https://twitter.com/France24_en","Mozambique,cyclone,natural disaster",25,News & Politics,Society,PT1M58S,118,2d,hd,false,en,en,,1,,,,,33629,44,,0,1,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=XiZSh-wbVHk
c75qXyTd-Vc,UCZ8xf9ZrTOv7SeYK7U5eKVg,21d71fea6850d4be13da221a5832066c7ab9fb457e3ddad9,Mozambique is on high alert as Tropical Cyclone Idai barrels towards the country’s central coast. Red Cross disaster response teams in Zambesia and Sofala provinces are readying response plans in anticipation of the cyclone’s landfall towards the end of the week.,2019-03-13 13:09:45,1552482585,21,UCZ8xf9ZrTOv7SeYK7U5eKVg,IFRC,c75qXyTd-Vc,2019-03-13T13:09:45Z,2019-03-13 13:09:45,Tropical Cyclone Idai barrels towards Mozambique,Mozambique is on high alert as Tropical Cyclone Idai barrels towards the country’s central coast. Red Cross disaster response teams in Zambesia and Sofala provinces are readying response plans in anticipation of the cyclone’s landfall towards the end of the week.,"2019,storm,cyclone,hurricane,season,Idai,Tropical cyclone",29,Nonprofits & Activism,Society,PT36S,36,2d,hd,false,en,en,,,,,,,17746,56,,0,4,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=c75qXyTd-Vc
tsXsHioMF4E,UC8yH-uI81UUtEMDsowQyx1g,9b1a6aa2f1f4b3a4682ad6c47ed4921a73cc229f0a1a1dd8,"SA has sent sniffer dogs and helicopters to cyclone-hit Chimanimani in Zimbabwe to help hunt for more than 300 people who may have been buried alive in mudslides. Last week Zimbabwean President Emmerson Mnangagwa issued a general call for help from the international community. Flooding caused by Cyclone Idai has killed up to 200 people in Zimbabwe since March 16, but there are fears the death toll could be higher. Our correspondent, Ephert Musekiwa now joins us from Harare. For more news, visit: sabcnews.com",2019-03-27 19:29:58,1553714998,22,UC8yH-uI81UUtEMDsowQyx1g,SABC News,tsXsHioMF4E,2019-03-27T19:29:58Z,2019-03-27 19:29:58,Cyclone Idai | Search operations continue in Zimbabwe - Ephert Musekiwa,"SA has sent sniffer dogs and helicopters to cyclone-hit Chimanimani in Zimbabwe to help hunt for more than 300 people who may have been buried alive in mudslides. Last week Zimbabwean President Emmerson Mnangagwa issued a general call for help from the international community. Flooding caused by Cyclone Idai has killed up to 200 people in Zimbabwe since March 16, but there are fears the death toll could be higher. Our correspondent, Ephert Musekiwa now joins us from Harare. For more news, visit: sabcnews.com","SABC News,actuality,world news,local news,Zimbabwe,Emmerson Mnangagwa,Chimanimani,Cyclone Idai,Ephert Musekiwa,Harare",25,News & Politics,"Society,Television_program",PT5M47S,347,2d,hd,false,en,en,https://i.ytimg.com/vi/tsXsHioMF4E/maxresdefault.jpg,1,,,,,8620,9,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=tsXsHioMF4E
