Country	Date	SSID	Site Name	Site Type	Classification	Households	Individuals
Zimbabwe	06/04/2019		Nyagadza	Host Community			950
Zimbabwe	06/04/2019		Ward 18	Host Community			250
Zimbabwe	06/04/2019		Ward 19	Host Community			1775
Zimbabwe	06/04/2019		Mutorwa	Host Community			285
Zimbabwe	06/04/2019		Muchaiyana	Host Community			515
Zimbabwe	06/04/2019		Masimbe	Host Community			400
Zimbabwe	06/04/2019		MANYEZA	Host Community			1573
Zimbabwe	06/04/2019		RIMBI	Host Community			1212
Zimbabwe	06/04/2019		TUZUKA	Host Community			805
Zimbabwe	06/04/2019		Gumira	Host Community			415
Zimbabwe	06/04/2019		Chiso	Host Community			332
Zimbabwe	06/04/2019		Dakate	Host Community			464
Zimbabwe	06/04/2019		Chisavanye	Host Community			449
Zimbabwe	06/04/2019		TAKUNDA B	Host Community			430
Zimbabwe	06/04/2019		MAGAMBA	Host Community			140
Zimbabwe	06/04/2019		VADZIMU	Host Community			102
Zimbabwe	06/04/2019		Mhanyisa	Host Community			215
Zimbabwe	06/04/2019		Mahachi	Host Community			220
Zimbabwe	06/04/2019		Chinyamateu	Host Community			182
Zimbabwe	06/04/2019		Chimambo	Host Community			212
Zimbabwe	06/04/2019		Rimai	Host Community			160
Zimbabwe	06/04/2019		Konjana	Host Community			12
Zimbabwe	06/04/2019		Matikwa	Host Community			2
Zimbabwe	06/04/2019		Masoto	Host Community			16
Zimbabwe	06/04/2019		VHENEKA	Host Community			200
Zimbabwe	06/04/2019		CHISUMBANJE	Host Community			600
Zimbabwe	06/04/2019		CHITEPO	Host Community			200
Zimbabwe	06/04/2019		Rujeko	Host Community			125
Zimbabwe	06/04/2019		Chitepo A	Host Community			680
Zimbabwe	06/04/2019		Chitepo B	Host Community			145
Zimbabwe	06/04/2019		Mabee 1	Host Community			675
Zimbabwe	06/04/2019		Mabee 2	Host Community			625
Zimbabwe	06/04/2019		Mabee 3	Host Community			250
Zimbabwe	06/04/2019		Maparadze	Host Community			250
Zimbabwe	06/04/2019		Mtechano	Host Community			125
Zimbabwe	06/04/2019		Mhlambi	Host Community			308
Zimbabwe	06/04/2019		Farai	Host Community			133
Zimbabwe	06/04/2019		Deruko	Host Community			85
Zimbabwe	06/04/2019		Njitimani	Host Community			90
Zimbabwe	06/04/2019		Gavhiri	Host Community			140
Zimbabwe	06/04/2019		Chisuma	Host Community			300
Zimbabwe	06/04/2019			Host Community			33
Zimbabwe	06/04/2019		Mtandawe	Host Community			273
Zimbabwe	06/04/2019		Chikonwe	Host Community			353
Zimbabwe	06/04/2019		Ward 19	Host Community			210
Zimbabwe	06/04/2019		Cantfact Village	Camp Like Sites			10
Zimbabwe	06/04/2019		Cantfact Village in Banners	Host Community			5
Zimbabwe	06/04/2019		Manyemba Village	Host Community			7
Zimbabwe	06/04/2019		Chipfatsura	Host Community			9
Zimbabwe	06/04/2019		Chipfatsura B	Host Community			8
Zimbabwe	06/04/2019		Muchineuta	Host Community			7
Zimbabwe	06/04/2019		Mazikanda	Host Community			6
Zimbabwe	06/04/2019		Zhawani	Host Community			8
Zimbabwe	06/04/2019		Muzondo	Host Community			6
Zimbabwe	06/04/2019		Nyika	Host Community			5
Zimbabwe	06/04/2019		Chipango	Host Community			4
Zimbabwe	06/04/2019		Mundembe Village	Host Community			25
Zimbabwe	06/04/2019		Bvirindi Village	Host Community			20
Zimbabwe	06/04/2019		Matika	Host Community			10
Zimbabwe	06/04/2019		Mararwe	Host Community			14
Zimbabwe	06/04/2019		Mafuke	Host Community			4
Zimbabwe	06/04/2019		Karuza	Host Community			4
Zimbabwe	06/04/2019		Pick	Host Community			5
Zimbabwe	06/04/2019		Zinyawu	Host Community			3
Zimbabwe	06/04/2019		Kwecheni	Host Community			4
Zimbabwe	06/04/2019		Mazomwe	Host Community			50
Zimbabwe	06/04/2019		Matura	Host Community			70
Zimbabwe	06/04/2019		Manyura	Host Community			44
Zimbabwe	06/04/2019		Stackloap	Host Community			43
Zimbabwe	06/04/2019		Msapa	Host Community			57
Zimbabwe	06/04/2019		Vooruistig	Host Community			6
Zimbabwe	06/04/2019		Mukuni	Host Community			84
Zimbabwe	06/04/2019		Mapa Village	Host Community			13
Zimbabwe	06/04/2019		Gonon'ono Village	Host Community			15
Zimbabwe	06/04/2019		Kubikwa Village	Host Community			10
Zimbabwe	06/04/2019		Mukandara Village	Host Community			16
Zimbabwe	06/04/2019		Mutizha Village	Host Community			20
Zimbabwe	06/04/2019		Musharu Village	Host Community			16
Zimbabwe	06/04/2019		Marange	Host Community			286
Zimbabwe	06/04/2019		Musiringofa	Host Community			5
Zimbabwe	06/04/2019		.	.			.
Zimbabwe	06/04/2019		Temberere	Host Community			6
Zimbabwe	06/04/2019		Shiridzinonwa	Host Community			5
Zimbabwe	06/04/2019		Chishakwe	Host Community			480
Zimbabwe	06/04/2019		Mafararikwa	Host Community			71
Zimbabwe	06/04/2019		Domboshava	Host Community			175
Zimbabwe	06/04/2019		Matipedza	Host Community			20
Zimbabwe	06/04/2019		Muchisi	Host Community			5
Zimbabwe	06/04/2019		Munyoro	Host Community			5
Zimbabwe	06/04/2019		Chibato	Host Community			15
Zimbabwe	06/04/2019		Ndikudze	Host Community			18
Zimbabwe	06/04/2019		Gwizi	Host Community			5
Zimbabwe	06/04/2019		Murewa	Host Community			5
Zimbabwe	06/04/2019		Marukutu	Host Community			6
Zimbabwe	06/04/2019		Gumo	Host Community			7
Zimbabwe	06/04/2019		Chitambudzo	Host Community			4
Zimbabwe	06/04/2019		Mawoyo	Host Community			8
Zimbabwe	06/04/2019		Sanyanga	Host Community			4
Zimbabwe	06/04/2019		Chinamawawa	Host Community			3
Zimbabwe	06/04/2019		Chapa	Host Community			2
Zimbabwe	06/04/2019		Muzaruwetu	Host Community			10
Zimbabwe	06/04/2019		Muranda	Host Community			5
Zimbabwe	06/04/2019		Bedza	Host Community			300
Zimbabwe	06/04/2019		Ndorwe	Host Community			150
Zimbabwe	06/04/2019		Binga	Host Community			250
Zimbabwe	06/04/2019		Himalaya	Host Community			145
Zimbabwe	06/04/2019		Mutsiyabako	Host Community			150
Zimbabwe	06/04/2019		Zinjuru	Host Community			6
Zimbabwe	06/04/2019		Dapira	Host Community			5
Zimbabwe	06/04/2019		Musingo	Host Community			8
Zimbabwe	06/04/2019		Matiashe	Host Community			12
Zimbabwe	06/04/2019		Mukwena	Host Community			8
Zimbabwe	06/04/2019		Marange	Host Community			3
Zimbabwe	06/04/2019		Chareka	Host Community			45
Zimbabwe	06/04/2019		Mutemeri	Host Community			5
Zimbabwe	06/04/2019		Muchingaami	Host Community			15
Zimbabwe	06/04/2019		Matazwa	Host Community			35
Zimbabwe	06/04/2019		Chindomundomu	Host Community			10
Zimbabwe	06/04/2019		Mavhiza	Host Community			5
Zimbabwe	06/04/2019		Ndidzano Family	Host Community			3
Zimbabwe	06/04/2019		Manzinde	Host Community			4
Zimbabwe	06/04/2019		Masibango	Host Community			5
Zimbabwe	06/04/2019		Kuhudzehwe	Host Community			5
Zimbabwe	06/04/2019		Kuhudzehwe	Host Community			2
Zimbabwe	06/04/2019		Maputsa	Host Community			6
Zimbabwe	06/04/2019		Chengetai	Host Community			6
Zimbabwe	06/04/2019		Matiza	Host Community			22
Zimbabwe	06/04/2019		Kusena	Host Community			35
Zimbabwe	06/04/2019		Chikara	Host Community			28
Zimbabwe	06/04/2019		Musanishora	Host Community			7
Zimbabwe	06/04/2019		Rambai 	Host Community			20
Zimbabwe	06/04/2019		Charamba	Host Community			3
Zimbabwe	06/04/2019		Chiadzwa	Host Community			15
Zimbabwe	06/04/2019		Tonhorai	Host Community			37
Zimbabwe	06/04/2019		Chibiva	Host Community			20
Zimbabwe	06/04/2019		Tinoengana	Host Community			35
Zimbabwe	06/04/2019		Makotamo	Host Community			8
Zimbabwe	06/04/2019		Gonora	Host Community			5
Zimbabwe	06/04/2019		Mnaora	Host Community			20
Zimbabwe	06/04/2019		Rombe	Host Community			5
Zimbabwe	06/04/2019		Chipindirwe	Host Community			6
Zimbabwe	06/04/2019		Mugomo	Host Community			2
Zimbabwe	06/04/2019		Odzi Location	Host Community			318
Zimbabwe	06/04/2019		Mabooster Illegal	Host Community			13
Zimbabwe	06/04/2019		Eagles Training Centre	Camp Like Sites			92
Zimbabwe	06/04/2019		Masvikeni	Host Community			83
Zimbabwe	06/04/2019		Nyongoro	Host Community			71
Zimbabwe	06/04/2019		Mutore	Host Community			110
Zimbabwe	06/04/2019		Tsikirire	Host Community			70
Zimbabwe	06/04/2019		Chigodora	Host Community			14
Zimbabwe	06/04/2019		Howerth	Host Community			16
Zimbabwe	06/04/2019		Vumba Agri Cop	Host Community			9
Zimbabwe	06/04/2019		Hama-maoko	Host Community			4
Zimbabwe	06/04/2019		Chiwere	Host Community			8
Zimbabwe	06/04/2019		Chinota	Host Community			18
Zimbabwe	06/04/2019		Nyagundi School	Camp Like Sites			7
Zimbabwe	06/04/2019		Chisamba Village	Host Community			20
Zimbabwe	06/04/2019		Chatizamakumbo Village	Host Community			35
Zimbabwe	06/04/2019		Gutukunhuhwa Village	Host Community			30
Zimbabwe	06/04/2019		Munyanduki Village	Host Community			30
Zimbabwe	06/04/2019		Mambondiyani Village	Host Community			35
Zimbabwe	06/04/2019		mugwende 	Host Community			10
Zimbabwe	06/04/2019		Jaravani	Host Community			2
Zimbabwe	06/04/2019		Dzobo	Host Community			11
Zimbabwe	06/04/2019		Derembwe	Host Community			7
Zimbabwe	06/04/2019		Nyamukondiwa	Host Community			6
Zimbabwe	06/04/2019		Councilor	Host Community			25
Zimbabwe	06/04/2019		Councilor	Host Community			40
Zimbabwe	17/02/2020						300
Zimbabwe	17/02/2020						364
Zimbabwe	17/02/2020						250
Zimbabwe	17/02/2020						50
Zimbabwe	17/02/2020						
Zimbabwe	17/02/2020						57
Zimbabwe	17/02/2020						26
Zimbabwe	17/02/2020						87
Zimbabwe	17/02/2020						93
Zimbabwe	17/02/2020						215
Zimbabwe	17/02/2020						330
Zimbabwe	17/02/2020						135
Zimbabwe	17/02/2020						45
Zimbabwe	17/02/2020						115
Zimbabwe	17/02/2020						54
Zimbabwe	17/02/2020						204
Zimbabwe	17/02/2020						93
Zimbabwe	17/02/2020						185
Zimbabwe	17/02/2020						48
Zimbabwe	17/02/2020						60
Zimbabwe	17/02/2020						130
Zimbabwe	17/02/2020						145
Zimbabwe	17/02/2020						74
Zimbabwe	17/02/2020						240
Zimbabwe	17/02/2020						179
Zimbabwe	17/02/2020						100
Zimbabwe	17/02/2020						220
Zimbabwe	17/02/2020						435
Zimbabwe	17/02/2020						625
Zimbabwe	17/02/2020						35
Zimbabwe	17/02/2020						15
Zimbabwe	17/02/2020						444
Zimbabwe	17/02/2020						945
Zimbabwe	17/02/2020						42
Zimbabwe	17/02/2020						1564
Zimbabwe	17/02/2020						849
Zimbabwe	17/02/2020						
Zimbabwe	17/02/2020						97
Zimbabwe	17/02/2020						40
Zimbabwe	17/02/2020						50
Zimbabwe	17/02/2020						
Zimbabwe	17/02/2020						150
Zimbabwe	17/02/2020						
Zimbabwe	17/02/2020						135
Zimbabwe	17/02/2020						45
Zimbabwe	17/02/2020						90
Zimbabwe	17/02/2020						724
Zimbabwe	17/02/2020						120
Zimbabwe	17/02/2020						13
Zimbabwe	17/02/2020						
Zimbabwe	17/02/2020						715
Zimbabwe	17/02/2020						20
Zimbabwe	17/02/2020						285
Zimbabwe	17/02/2020						398
Zimbabwe	17/02/2020						136
Zimbabwe	17/02/2020						58
Zimbabwe	17/02/2020						829
Zimbabwe	17/02/2020						5081
Zimbabwe	17/02/2020						485
Zimbabwe	17/02/2020						3297
Zimbabwe	17/02/2020						1890
Zimbabwe	17/02/2020						348
Zimbabwe	17/02/2020						726
Zimbabwe	17/02/2020						50
Zimbabwe	17/02/2020						978
Zimbabwe	17/02/2020						430
Zimbabwe	17/02/2020						1115
Zimbabwe	17/02/2020						403
Zimbabwe	17/02/2020						1090
Zimbabwe	17/02/2020						73
Zimbabwe	17/02/2020						2237
Zimbabwe	17/02/2020						224
Zimbabwe	17/02/2020						355
Zimbabwe	17/02/2020						290
Zimbabwe	17/02/2020						55
Zimbabwe	17/02/2020						80
Zimbabwe	17/02/2020						5
Zimbabwe	17/02/2020						7
Zimbabwe	17/02/2020						20
Zimbabwe	17/02/2020						15
Zimbabwe	17/02/2020						8
Zimbabwe	17/02/2020						2
Zimbabwe	17/02/2020						14
Zimbabwe	17/02/2020						
Zimbabwe	17/02/2020						15
Zimbabwe	17/02/2020						55
Zimbabwe	17/02/2020						84
Zimbabwe	17/02/2020						6
Zimbabwe	17/02/2020						45
Zimbabwe	17/02/2020						13
Zimbabwe	17/02/2020						275
Zimbabwe	17/02/2020						9
Zimbabwe	17/02/2020						25
Zimbabwe	17/02/2020						40
Zimbabwe	17/02/2020						155
Zimbabwe	17/02/2020						21
Zimbabwe	17/02/2020						190
Zimbabwe	17/02/2020						252
Zimbabwe	17/02/2020						175
Zimbabwe	17/02/2020						145
Zimbabwe	17/02/2020						40
Zimbabwe	17/02/2020						55
Zimbabwe	17/02/2020						81
Zimbabwe	17/02/2020						265
Zimbabwe	17/02/2020						105
Zimbabwe	17/02/2020						135
Zimbabwe	17/02/2020						194
Zimbabwe	17/02/2020						55
Zimbabwe	17/02/2020						150
Zimbabwe	17/02/2020						10
Zimbabwe	17/02/2020						300
Zimbabwe	17/02/2020						210
Zimbabwe	17/02/2020						95
Zimbabwe	17/02/2020						9
Zimbabwe	17/02/2020						175
Zimbabwe	17/02/2020						245
Zimbabwe	17/02/2020						90
Zimbabwe	17/02/2020						85
Zimbabwe	17/02/2020						
Zimbabwe	17/02/2020						11
Zimbabwe	17/02/2020						6
Zimbabwe	17/02/2020						85
Zimbabwe	17/02/2020						25
Zimbabwe	17/02/2020						
Zimbabwe	17/02/2020						50
Zimbabwe	17/02/2020						30
Zimbabwe	17/02/2020						34
Zimbabwe	17/02/2020						13
Zimbabwe	17/02/2020						182
Zimbabwe	17/02/2020						22
Zimbabwe	17/02/2020						2
Zimbabwe	17/02/2020						9
Zimbabwe	17/02/2020						5
Zimbabwe	17/02/2020						16
Zimbabwe	17/02/2020						1
Zimbabwe	17/02/2020						15
Zimbabwe	17/02/2020						64
Zimbabwe	17/02/2020						113
Zimbabwe	17/02/2020						
Zimbabwe	17/02/2020						
Zimbabwe	17/02/2020						14
Zimbabwe	17/02/2020						13
Zimbabwe	17/02/2020						8
Zimbabwe	17/02/2020						120
Zimbabwe	17/02/2020						
Zimbabwe	17/02/2020						
Zimbabwe	17/02/2020						20
Zimbabwe	17/02/2020						
Zimbabwe	17/02/2020						
Zimbabwe	17/02/2020						
Zimbabwe	17/02/2020						9
Zimbabwe	17/02/2020						40
Zimbabwe	17/02/2020						4
Zimbabwe	17/02/2020						
Zimbabwe	17/02/2020						5
Zimbabwe	17/02/2020						16
Zimbabwe	17/02/2020						5
Zimbabwe	17/02/2020						1
Zimbabwe	17/02/2020						
Zimbabwe	17/02/2020						
Zimbabwe	17/02/2020						5
Zimbabwe	17/02/2020						30
Zimbabwe	17/02/2020						18
Zimbabwe	17/02/2020						
Zimbabwe	17/02/2020						20
Zimbabwe	17/02/2020						3
Zimbabwe	17/02/2020						
Zimbabwe	17/02/2020						
Zimbabwe	17/02/2020						21
Zimbabwe	17/02/2020						11
Zimbabwe	17/02/2020						46
Zimbabwe	17/02/2020						9
Zimbabwe	17/02/2020						1
Zimbabwe	17/02/2020						
Zimbabwe	17/02/2020						71
Zimbabwe	17/02/2020						9
Zimbabwe	17/02/2020						
Zimbabwe	17/02/2020						10
Zimbabwe	17/02/2020						8
Zimbabwe	17/02/2020						245
Zimbabwe	17/02/2020						530
Zimbabwe	17/02/2020						15
Zimbabwe	17/02/2020						400
Zimbabwe	17/02/2020						145
Zimbabwe	17/02/2020						92
Zimbabwe	17/02/2020						75
Zimbabwe	17/02/2020						340
Zimbabwe	17/02/2020						110
Zimbabwe	17/02/2020						115
Zimbabwe	17/02/2020						90
Zimbabwe	17/02/2020						40
Zimbabwe	17/02/2020						149
Zimbabwe	17/02/2020						15
Zimbabwe	17/02/2020						240
Zimbabwe	17/02/2020						75
Zimbabwe	17/02/2020						20
Zimbabwe	17/02/2020						120
Zimbabwe	17/02/2020						30
Zimbabwe	17/02/2020						17
Zimbabwe	17/02/2020						33
Zimbabwe	17/02/2020						68
Zimbabwe	17/02/2020						6
Zimbabwe	17/02/2020						250
Zimbabwe	17/02/2020						25
Zimbabwe	17/02/2020						350
Zimbabwe	17/02/2020						70
Zimbabwe	17/02/2020						35
Zimbabwe	17/02/2020						140
Zimbabwe	17/02/2020						20
Zimbabwe	17/02/2020						110
Zimbabwe	17/02/2020						15
Zimbabwe	17/02/2020						40
Zimbabwe	17/02/2020						25
Zimbabwe	17/02/2020						
Zimbabwe	17/02/2020						
Zimbabwe	17/02/2020						41
Zimbabwe	17/02/2020						40
Zimbabwe	17/02/2020						
Zimbabwe	17/02/2020						
Zimbabwe	17/02/2020						
Zimbabwe	17/02/2020						13
Zimbabwe	17/02/2020						75
Zimbabwe	17/02/2020						
Zimbabwe	17/02/2020						5
Zimbabwe	17/02/2020						13
Zimbabwe	17/02/2020						24
Zimbabwe	17/02/2020						
Zimbabwe	17/02/2020						5
Zimbabwe	17/02/2020						
Zimbabwe	17/02/2020						
Zimbabwe	17/02/2020						
Zimbabwe	17/02/2020						
Zimbabwe	17/02/2020						
Zimbabwe	17/02/2020						
Zimbabwe	17/02/2020						
Zimbabwe	17/02/2020						52
Zimbabwe	17/02/2020						56
Zimbabwe	17/02/2020						60
Zimbabwe	17/02/2020						3
Zimbabwe	17/02/2020						48
Zimbabwe	17/02/2020						71
Zimbabwe	17/02/2020						37
Zimbabwe	17/02/2020						60
Zimbabwe	17/02/2020						60
Zimbabwe	17/02/2020						 -   
Zimbabwe	17/02/2020						39
Zimbabwe	17/02/2020						48
Zimbabwe	17/02/2020						47
Zimbabwe	17/02/2020						26
Zimbabwe	17/02/2020						34
Zimbabwe	17/02/2020						2
Zimbabwe	17/02/2020						6
Zimbabwe	17/02/2020						27
Zimbabwe	17/02/2020						16
Zimbabwe	17/02/2020						187
Zimbabwe	17/02/2020						120
Zimbabwe	17/02/2020						78
Zimbabwe	17/02/2020						12
Zimbabwe	17/02/2020						50
Zimbabwe	17/02/2020						6
Zimbabwe	17/02/2020						
Zimbabwe	17/02/2020						5
Zimbabwe	17/02/2020						4
Zimbabwe	17/02/2020						38
Zimbabwe	17/02/2020						12
Zimbabwe	17/02/2020						8
Zimbabwe	17/02/2020						45
Zimbabwe	17/02/2020						7
Zimbabwe	17/02/2020						12
Zimbabwe	17/02/2020						
Zimbabwe	17/02/2020						
Zimbabwe	17/02/2020						
Zimbabwe	17/02/2020						32
Zimbabwe	17/02/2020						5
Zimbabwe	17/02/2020						20
Zimbabwe	17/02/2020						8
Zimbabwe	17/02/2020						
Zimbabwe	17/02/2020						 -   
Zimbabwe	17/02/2020						35
Zimbabwe	17/02/2020						12
Zimbabwe	17/02/2020						17
Zimbabwe	17/02/2020						25
Zimbabwe	17/02/2020						4
Zimbabwe	17/02/2020						5
Zimbabwe	17/02/2020						11
Zimbabwe	17/02/2020						5
Zimbabwe	17/02/2020						
Zimbabwe	17/02/2020						15
Zimbabwe	17/02/2020						
Zimbabwe	17/02/2020						6
Zimbabwe	17/02/2020						55
Zimbabwe	17/02/2020						15
Zimbabwe	17/02/2020						25
Zimbabwe	17/02/2020						45
Zimbabwe	17/02/2020						
Zimbabwe	17/02/2020						
Zimbabwe	17/02/2020						14
Zimbabwe	17/02/2020						45
Zimbabwe	17/02/2020						8
Zimbabwe	17/02/2020						
Zimbabwe	17/02/2020						
Zimbabwe	17/02/2020						
Zimbabwe	17/02/2020						
Zimbabwe	17/02/2020						
Zimbabwe	17/02/2020						9
Zimbabwe	17/02/2020						15
Zimbabwe	17/02/2020						27
Zimbabwe	17/02/2020						4
Zimbabwe	17/02/2020						
Zimbabwe	17/02/2020						
Zimbabwe	17/02/2020						210
Zimbabwe	17/02/2020						
Zimbabwe	17/02/2020						
Zimbabwe	17/02/2020						
Zimbabwe	17/02/2020						
Zimbabwe	17/02/2020						
Zimbabwe	17/02/2020						
Zimbabwe	17/02/2020						10
Zimbabwe	17/02/2020						
Zimbabwe	17/02/2020						7
Zimbabwe	17/02/2020						25
Zimbabwe	17/02/2020						12
Zimbabwe	17/02/2020						5
Zimbabwe	17/02/2020						29
Zimbabwe	17/02/2020						6
Zimbabwe	17/02/2020						
Zimbabwe	17/02/2020						9
Zimbabwe	17/02/2020						5
Zimbabwe	17/02/2020						33
Zimbabwe	17/02/2020						17
Zimbabwe	17/02/2020						
Zimbabwe	17/02/2020						
Zimbabwe	17/02/2020						11
Zimbabwe	17/02/2020						5
Zimbabwe	17/02/2020						24
Zimbabwe	17/02/2020						
Zimbabwe	17/04/2019					21	98
Zimbabwe	17/04/2019					42	205
Zimbabwe	17/04/2019					10	88
Zimbabwe	17/04/2019					5	20
Zimbabwe	17/04/2019					2	77
Zimbabwe	17/04/2019					65	398
Zimbabwe	17/04/2019					35	198
Zimbabwe	17/04/2019					15	127
Zimbabwe	17/04/2019					12	300
Zimbabwe	17/04/2019					3	155
Zimbabwe	17/04/2019					81	1290
Zimbabwe	17/04/2019					0	0
Zimbabwe	17/04/2019					4	124
Zimbabwe	17/04/2019					60	345
Zimbabwe	17/04/2019					43	283
Zimbabwe	17/04/2019					35	217
Zimbabwe	17/04/2019					58	1520
Zimbabwe	17/04/2019					0	141
Zimbabwe	17/04/2019					4	193
Zimbabwe	17/04/2019					0	0
Zimbabwe	17/04/2019					17	300
Zimbabwe	17/04/2019					15	251
Zimbabwe	17/04/2019					100	1024
Zimbabwe	17/04/2019					0	0
Zimbabwe	17/04/2019					11	210
Zimbabwe	17/04/2019					12	220
Zimbabwe	17/04/2019					0	0
Zimbabwe	17/04/2019					0	0
Zimbabwe	17/04/2019					17	114
Zimbabwe	17/04/2019					6	30
Zimbabwe	17/04/2019					0	0
Zimbabwe	17/04/2019					0	0
Zimbabwe	17/04/2019					15	86
Zimbabwe	17/04/2019					42	900
Zimbabwe	17/04/2019					3	171
Zimbabwe	17/04/2019					0	0
Zimbabwe	17/04/2019					37	185
Zimbabwe	17/04/2019					16	218
Zimbabwe	17/04/2019					11	173
Zimbabwe	17/04/2019					3	200
Zimbabwe	17/04/2019					0	0
Zimbabwe	17/04/2019					20	220
Zimbabwe	17/04/2019					9	200
Zimbabwe	17/04/2019					11	180
Zimbabwe	17/04/2019					24	350
Zimbabwe	17/04/2019					6	150
Zimbabwe	17/04/2019					16	260
Zimbabwe	17/04/2019					0	0
Zimbabwe	17/04/2019					2	201
Zimbabwe	17/04/2019					0	0
Zimbabwe	17/04/2019					8	160
Zimbabwe	17/04/2019					10	64
